"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"11" 27600124 0 1 148 6 1 -0.4629 1.6524 1.2643 -0.4342 0.3438 -0.4217 -0.7823 0.6735 -0.1506 1.1793 0.8953 0.802 -0.1605 1.0346 1 180 180 180 434.954 544.52 439.313
"12" 27600139 0 1 148 3 0 1.2316 -0.6346 0.4352 -0.2006 NA NA NA -0.2337 0.7055 -0.4396 -0.9768 -0.5633 -0.7453 NA 0 NA NA NA 606.053 601.055 663.375
"13" 27600115 1 1 148 3 0 -0.5972 -1.272 NA NA NA NA NA -1.2205 -0.1628 -1.3835 -1.1711 -0.7537 -0.1605 NA NA NA NA NA 530.845 475.084 552.155
"14" 27600094 0 1 148 6 0 -1.2014 0.7192 -1.2708 -0.687 -0.7906 0.472 NA 0.7471 -0.1506 1.1793 1.1051 1.09 0.6259 NA 0 NA NA NA 467.907 506.489 480.656
"15" 27600036 0 1 148 6 0 0.7546 0.9672 0.1956 0.4637 -0.0614 0.3389 0.2907 2.4436 1.2928 1.1793 1.8472 1.888 -0.6965 1.0346 0 NA NA NA 449.754 376.126 354.697
"16" 27600116 0 1 148 6 0 -1.384 -1.272 2.0054 -1.8939 2.3693 0.655 0.8233 0.1069 -0.8483 1.1793 0.6221 -0.0608 -0.5575 -2.4468 0 180 180 135 430.024 425.819 465.69
"17" 27600121 0 1 148 3 0 0.2694 -1.272 0.6314 -0.2006 -0.5176 -0.3184 0.1462 -0.3277 -0.3112 -0.1357 -0.254 -0.603 0.1694 1.0346 0 180 180 90 571.929 621.053 581.358
"18" 27600009 1 1 148 NA NA -1.6062 NA NA NA NA NA NA -0.4509 -1.8575 -1.5254 0.5901 -1.0464 0.5488 NA NA NA NA NA 352.632 295.248 323.437
"19" 27600033 1 1 148 5 0 -0.2952 -1.272 2.0054 -1.8939 2.3693 2.7249 -0.7823 1.1918 1.2928 1.1793 0.6392 0.4711 -2.0248 1.0346 0 180 180 90 548.397 466.811 453.812
"20" 27600107 0 1 148 4 0 -1.7421 -1.272 0.1956 0.4637 0.8236 -0.0845 0.2907 -0.2045 -0.7953 0.0477 0.3449 -0.7031 -0.828 0.6402 0 135 135 135 479.786 442.188 481.543
"21" 27600036 1 3 818 4 1 -1.1538 0.8232 0.1956 -0.687 NA NA NA 0.0829 -0.7953 1.1793 0.6047 -0.9849 -1.3684 NA 0 NA NA NA 430.107 419.459 379.53
"22" 27600224 0 2 317 2 0 -0.2704 0.2705 -0.6888 -0.9823 -0.0614 0.0348 3.8591 -0.5983 0.3486 0.0477 -1.0287 -0.9571 -0.7769 1.0346 0 180 180 270 368.528 329.828 369.972
"23" 27600086 0 2 495 4 0 -0.9016 1.1904 -0.2047 1.8905 -0.0614 0.5403 NA -0.9933 -0.1506 -0.9177 -1.084 -1.1059 -0.013 1.0346 1 NA NA NA 367.861 507.268 456.605
"24" 27600208 1 1 148 5 1 -2.7114 -1.272 0.1956 -0.4342 -0.4531 0.6818 NA 0.3352 -0.3112 0.6763 0.7784 0.4414 -0.9514 NA 0 NA NA NA 511.099 513.195 564.999
"25" 27600086 0 1 148 5 0 0.2676 0.7323 -0.9372 1.8905 -1.4753 -1.186 NA -0.769 -1.8575 -1.0118 -0.3058 -0.5953 -2.1007 NA 0 NA NA NA 417.321 498.046 515.74
"26" 27600190 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 458.903 509.655 483.718
"27" 27600053 1 1 148 5 0 -0.7826 -1.272 -0.4435 -0.3799 0.8016 -0.4509 -0.7823 0.7889 0.387 1.1793 1.0125 0.7264 0.2485 1.0346 0 195 195 0 459.168 385.737 408.837
"28" 27600118 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 355.234 333.091 393.508
"29" 27600134 1 1 148 4 1 -1.9715 -1.272 0.7262 -1.8939 -0.0614 -0.0568 NA 0.9726 0.4924 1.1793 0.5159 -0.2591 0.2048 NA 2 NA NA NA 504.289 419.894 479.223
"30" 27600116 1 1 148 6 1 -2.7114 0.2705 -0.6151 -1.8939 -0.8469 0.9683 -0.7823 -0.1954 0.1388 -0.1357 -0.6267 0.7879 -1.3345 0.3622 2 180 180 270 434.556 458.993 560.528
"31" 27600052 1 NA 999 6 NA NA NA NA NA NA NA NA 2.3874 1.8366 1.1793 1.2381 1.6151 NA NA NA NA NA NA 345.452 298.384 327.648
"32" 27600008 1 2 344 2 1 -2.7114 0.2705 NA NA NA NA NA -2.1769 -1.8575 -2.0089 -1.5105 -2.1034 0.4522 NA 1 NA NA NA 421.324 374.256 407.672
"33" 27600125 1 2 148 NA 0 0.2493 0.2705 -0.2047 -0.4342 NA NA NA 0.0951 -0.4144 -0.1357 0.3225 -1.4637 0.7015 NA 0 NA NA NA 551.305 460.308 479.478
"34" 27600182 1 1 148 6 0 -0.7077 -1.272 -0.0326 -0.7592 -0.5176 -0.3184 NA 1.4702 0.6471 1.1793 1.2003 1.022 1.314 NA 2 NA NA NA 585.361 565.554 576.313
"35" 27600159 1 1 148 5 1 -0.0376 -0.7816 -0.2047 -1.8939 -0.4759 -0.5687 0.2308 -0.8731 -0.1628 -0.9191 -0.8689 -0.0179 -1.1176 0.2127 0 225 180 45 466.168 508.458 486.329
"36" 27600219 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 431.002 443.179 427.075
"37" 27600104 1 1 148 5 0 -0.1042 -1.272 -0.6888 -0.4342 NA NA NA -0.8101 -0.5134 -0.5668 -1.2066 -0.7646 -0.0037 NA 0 NA NA NA 499.349 550.512 575.369
"38" 27600009 0 1 148 NA NA -0.2406 NA NA NA NA NA NA -2.5001 -1.8575 -1.6291 -1.9835 NA 0.7628 NA NA NA NA NA 326.856 333.806 323.342
"39" 27600052 0 2 148 2 1 -0.9655 -1.272 2.0054 -0.3799 -1.2865 0.6576 -0.7823 -3.1872 -0.8483 -2.8259 -2.737 -2.7958 1.314 -2.4468 0 225 225 225 416.237 376.942 362.892
"40" 27600224 1 2 148 6 1 -0.9609 -0.7816 0.7871 -0.9823 0.021 0.9303 NA 0.3698 0.6471 1.1793 -0.1504 1.0496 0.2485 NA 0 NA NA NA 461.856 425.153 499.773
"41" 27600033 0 3 105 2 0 0.1499 -0.2888 -2.345 -1.8939 -0.096 0.6713 NA -0.2645 0.3657 -0.778 -0.2855 -1.2785 0.2485 NA 0 NA NA NA 469.995 482.418 457.777
"42" 27600179 1 1 148 6 0 -0.5831 -0.2888 -1.2708 -0.9823 -0.4684 0.1353 1.1625 0.0476 -0.9553 -0.1357 0.7287 0.5613 -1.1481 -0.6576 0 360 360 540 580.061 511.378 537.701
"43" 27600218 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 365.488 397.991 395.953
"44" 27600160 1 1 148 6 1 -1.3158 1.6524 0.1956 -0.2006 -0.0614 0.6738 1.1928 1.1268 0.2665 1.1793 1.4119 0.7879 -1.8485 0.2169 0 135 135 0 442.433 426.295 415.163
"45" 27600157 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 505.866 494.33 449.501
"46" 27600198 1 1 148 6 0 0.1372 0.2705 NA NA NA NA NA 1.0021 -0.0024 -0.1357 1.3827 1.3974 -1.1053 NA 0 NA NA NA 318.379 152.309 301.318
"47" 27600061 1 1 148 6 0 0.1118 -1.272 -0.2661 -1.8939 0.4558 0.4458 NA 1.3282 -0.0024 1.1793 1.8992 1.1542 0.7015 NA 0 NA NA NA 450.136 492.385 462.499
"48" 27600136 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 478.701 499.359 557.2
"49" 27600219 1 3 105 5 NA -2.7114 NA NA NA NA NA NA -0.6286 NA -0.4914 -0.4906 0.5921 1.314 NA NA NA NA NA 351.414 336.285 298.421
"50" 27600105 0 2 148 6 0 0.9011 -1.272 -0.5707 0.4637 -0.0614 -0.4509 NA -1.2605 -0.5844 -0.6853 -1.3803 -0.5957 -1.1481 NA 0 NA NA NA 534.899 574.226 518.882
"51" 27600169 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 449.274 355.081 326.611
"52" 27600150 1 1 148 2 0 -1.4882 0.2705 -1.2708 -0.687 -0.4531 -1.215 NA 0.3423 -0.3112 0.0477 1.2945 -0.4849 -0.7366 NA 0 NA NA NA 542.485 420.536 481.82
"53" 27600119 1 1 148 4 1 -1.9715 -0.4021 2.0054 0.4637 -0.0614 1.4685 0.7841 1.9654 1.8366 1.1793 1.2931 0.1151 1.314 -1.292 2 180 180 90 494.317 517.736 536.976
"54" 27600160 0 1 148 6 1 0.0797 -1.272 -0.2047 -1.8939 -0.5536 0.3349 -0.7823 1.315 1.0047 -0.5668 1.1634 1.5978 -0.9422 1.0346 2 135 180 180 563.43 656.185 569.29
"55" 27600200 1 1 495 4 NA -0.186 NA NA NA NA NA NA 0.6662 1.1682 -0.5218 0.5111 -0.582 0.1924 NA NA NA NA NA 312.972 361.143 398.59
"56" 27600207 0 1 148 4 0 0.0127 -1.272 0.1956 -1.8939 0.7251 0.6818 NA 0.7433 -0.0138 -0.1357 0.9344 -0.1498 0.7015 NA NA NA NA NA 529.829 586.797 618.906
"57" 27600192 0 1 148 6 0 0.4627 -1.272 -0.5707 -0.2006 -0.0614 0.3349 0.2907 1.3278 1.8366 1.1793 0.6392 0.4559 -0.6262 1.0346 NA 180 180 180 471.806 471.206 431.567
"58" 27600017 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 473.769 438.763 446.257
"59" 27600133 0 2 148 3 0 NA NA NA NA NA NA NA 0.2233 0.6064 1.1793 -0.3913 -0.5076 0.385 NA 0 NA NA NA 410.46 481.753 461.365
"60" 27600219 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 431.245 483.682 424.578
"61" 27600124 0 1 148 2 1 -0.2786 0.2705 -0.2047 -0.687 -0.8109 0.6818 -0.7823 0.4482 NA 0.5488 0.2877 -1.0868 0.2384 1.0346 0 135 180 180 491.861 516.537 506.79
"62" 27600147 1 1 148 2 0 -0.5753 1.0453 0.7871 0.4637 -0.5176 -0.4415 NA -1.4397 -0.5844 -1.3311 -1.2187 -1.7068 0.0079 NA 0 NA NA NA 453.282 391.1 412.997
"63" 27600017 0 1 148 5 0 1.5482 -0.8863 -0.5707 0.052 -0.8579 -0.3184 -0.7823 0.4719 0.8761 -0.1357 -0.2056 0.4038 -0.3673 0.6402 0 135 135 270 611.752 586.722 605.143
"64" 27600061 1 3 818 6 0 0.6934 0.2705 0.7871 -0.7592 0.4558 -0.6659 NA 1.5549 1.8366 -0.6853 1.1957 1.3448 -0.2023 1.0346 0 NA NA NA 581.411 416.39 499.394
"65" 27600153 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 539.559 520.145 494.275
"66" 27600147 1 1 148 NA 0 -1.6062 -0.2888 -0.5707 NA NA NA NA -0.5172 -0.5844 -1.0752 0.2128 -1.0581 1.314 NA 2 NA NA NA 524.493 405.604 511.354
"67" 27600027 1 1 148 2 0 -0.9223 -0.6346 0.1956 0.4637 NA NA NA 0.2119 0.3486 -1.0527 0.9101 -1.0947 -0.7769 NA 0 NA NA NA 533.851 577.464 586.63
"68" 27600165 0 3 200 NA 1 NA NA NA NA NA NA NA -1.579 NA NA -1.2253 NA NA NA NA NA NA NA 261.755 162.817 267.307
"69" 27600102 1 1 148 6 0 -0.4389 0.7192 -0.9792 -0.3799 NA NA NA 0.0365 1.0047 -0.6853 -0.7363 0.0113 0.039 NA 1 NA NA NA 555.477 557.736 501.221
"70" 27600098 1 1 148 2 0 NA NA NA NA NA NA NA -0.9785 -1.8575 -0.6853 -0.5397 -1.7618 -1.1965 1.0346 1 NA NA NA 372.626 358.571 378.225
"71" 27600107 0 1 148 5 0 -0.9016 -0.6346 -0.5707 -1.1597 -0.5176 0.1935 NA 0.7991 1.8366 -0.1357 0.1924 0.516 -0.1605 0.3622 0 NA NA NA 560.306 633.62 642.847
"72" 27600077 0 1 148 5 0 -0.7261 -1.272 -0.6888 0.8794 0.5611 NA NA 2.4132 1.2928 1.1793 3.2941 1.3058 -1.6637 NA 1 NA NA NA 414.501 486.245 459.949
"73" 27600003 0 1 148 6 0 2.0787 0.7192 -1.0881 0.1097 2.3693 0.1863 NA 0.5312 -0.0024 1.1793 0.4103 1.1179 -2.7106 NA 0 NA NA NA 631.214 674.113 594.992
"74" 27600160 0 1 148 5 0 0.0127 0.2705 -1.7009 -0.13 0.7396 0.0289 NA 0.4772 -0.568 1.1793 0.5648 0.4865 0.7015 1.0346 0 NA NA NA 455.422 438.802 439.66
"75" 27600065 1 1 148 6 0 0.1984 -1.272 0.7871 -0.9823 -0.0614 -1.186 2.0604 1.031 1.0047 1.1793 0.3942 0.9764 -0.1605 1.0346 1 180 180 180 604.1 517.328 606.623
"76" 27600191 1 NA 148 6 1 -0.0176 -0.6346 NA NA NA NA NA 1.4566 1.0047 1.1793 1.2931 0.8489 -1.3119 NA NA NA NA NA 427.015 364.123 425.435
"77" 27600046 0 1 148 6 0 -0.9016 -1.272 -0.6888 -0.687 NA 0.6818 NA 1.6691 0.8761 -0.1357 1.5565 1.5267 -1.5576 NA 0 NA NA NA 684.323 607.653 644.484
"78" 27600221 1 1 148 5 0 -0.896 -1.272 -0.0326 -1.2319 0.0991 0.3519 NA -0.3587 -0.8483 0.2646 0.0236 -0.0597 0.7628 NA 2 NA NA NA 563.156 467.607 582.776
"79" 27600102 1 1 148 4 0 0.3171 -1.272 1.1811 -0.7592 0.0018 0.3018 0.7703 0.8318 1.8366 -1.3525 0.6295 0.2683 1.314 0.2127 0 180 180 270 666.655 676.838 649.684
"80" 27600076 1 1 148 2 0 -1.3214 -0.2888 -0.8279 -0.4342 -0.0614 0.3018 NA -0.0806 -0.8483 -0.9779 0.9831 -1.1915 -0.1697 NA 2 NA NA NA 469.578 444.681 476.691
"81" 27600154 0 1 148 5 0 2.6131 -0.8863 1.1811 1.8905 -0.7993 -0.2062 -0.7823 0.6761 0.2095 -0.1357 0.9847 -0.0604 -1.7418 -1.1847 0 180 180 270 560.083 608.007 591.931
"82" 27600170 1 2 148 4 0 -0.8754 -1.272 0.992 -1.2792 -0.0614 0.6738 -0.7823 -0.9535 -1.8575 -1.0118 -0.287 -0.8679 -1.8485 -1.5824 2 270 270 90 480.242 414.521 421.361
"83" 27600072 1 1 148 6 1 -0.5972 -1.272 0.4352 -0.7592 -0.7679 -0.9728 1.8279 -0.2563 0.3982 -0.6853 -0.467 -0.4089 0.1274 0.6364 1 225 225 135 449.935 430.824 461.459
"84" 27600028 1 1 148 2 0 -1.9715 -1.272 0.6314 0.3335 -0.5176 0.1935 0.2907 -0.5021 -1.8575 -1.2793 0.7168 -0.4772 0.7628 1.0346 0 180 180 270 552.073 548.852 522.07
"85" 27600141 1 1 148 2 0 -1.9715 0.2705 0.3709 -0.687 0.4152 0.6818 -0.7823 0.094 -0.8483 -0.1357 0.8964 -1.2367 -0.7366 0.2127 0 NA NA NA 473.892 460.354 494.16
"86" 27600220 0 1 148 4 0 -0.4629 -1.272 NA NA NA NA NA -0.2037 -0.6961 -0.9779 0.1494 -0.8335 -0.3262 NA 0 NA NA NA 569.53 528.671 529.656
"87" 27600166 1 3 818 NA 0 -1.1538 1.6524 0.1956 -0.687 -0.0614 -0.9131 2.07 -0.5803 -0.0024 -2.3503 0.0451 -0.4803 0.2148 -0.6576 2 270 270 270 416.376 373.572 355.271
"88" 27600080 1 1 148 3 0 -0.2284 -1.272 -0.2047 0.1097 -0.7906 0.3241 -0.7823 -0.6497 0.0543 -0.6853 -0.7917 -1.1189 0.039 -0.6576 0 180 180 180 645.617 577.481 697.915
"89" 27600131 1 1 148 6 0 -0.9873 NA 1.1811 -1.8939 2.3693 2.7249 -0.7823 2.2784 1.8366 1.1793 1.8992 1.738 -1.017 1.0346 1 225 225 360 464.786 440.501 499.283
"90" 27600055 1 1 148 4 0 -1.0555 -1.272 -0.9792 -0.687 -0.0614 -1.1247 NA 0.2391 0.0157 -0.1357 0.0232 -0.2222 -0.5284 NA 0 NA NA NA 616.053 566.016 575.285
"91" 27600018 1 1 148 4 0 0.4627 -0.6346 0.6314 -0.687 -0.0614 -1.0013 1.4721 0.3887 1.0047 1.1793 -0.1877 -0.0585 -0.2023 1.0346 0 0 45 0 440.167 447.445 450.084
"92" 27600057 1 2 818 2 0 -0.4262 1.1904 -0.9792 -1.0109 0.8496 0.9517 1.2618 -0.5365 -1.3021 -0.8947 -0.055 -1.5208 1.314 -1.0657 0 180 180 135 455.911 492.117 502.476
"93" 27600106 0 NA 148 NA NA -1.1538 0.2705 -0.0326 -1.2792 -0.0136 -0.2932 0.7703 NA NA NA NA NA -1.1481 NA 0 160 160 240 424.855 428.853 460.35
"94" 27600159 0 1 148 4 0 -0.7077 -1.272 -1.3427 -0.4342 -0.4807 0.2949 NA -0.6078 -0.8483 -0.1357 -0.6156 -1.0045 0.7015 NA 0 NA NA NA 464.576 564.883 556.822
"95" 27600127 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 598.967 572.777 560.413
"96" 27600013 1 1 148 2 1 -0.8407 0.2705 NA NA NA NA NA -0.3258 -0.0138 -0.1357 -0.5981 -0.4863 -1.1481 NA 2 NA NA NA 418.176 354.057 393.313
"97" 27600024 0 1 148 6 0 1.5998 -0.7816 -0.0591 -1.1597 1.1497 1.4326 -0.7823 1.4525 1.8366 1.1793 0.4218 1.0643 0.7628 1.0346 0 180 180 180 408.691 407.572 426.866
"98" 27600149 0 1 148 2 1 -0.8176 -0.2888 -0.2047 0.8794 -1.0352 -0.4217 NA 0.9616 0.387 0.0477 1.1331 -0.8396 -1.7803 NA 0 NA NA NA 500.425 471.907 508.638
"99" 27600146 1 1 148 6 0 -0.9873 0.2705 1.1811 1.8905 1.6438 0.5159 -0.7823 0.2757 -0.9553 -0.5492 1.1814 0.7066 -0.3172 0.3586 0 180 180 270 463.13 451.302 420.398
"100" 27600079 1 1 148 4 0 -0.6483 0.2705 0.7871 -0.2006 -0.0614 0.6818 -0.7823 1.4434 0.7055 1.1793 0.9344 0.3021 0.4522 1.0346 0 225 180 225 604.053 514.63 513.28
"101" 27600053 0 1 148 5 0 1.7513 -1.272 -0.357 -0.687 -1.2136 0.0682 NA 0.356 -0.3303 -0.6853 0.6736 0.005 0.2148 NA 0 NA NA NA 519.196 577.769 560.056
"102" 27600179 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 465.056 514.094 495.869
"103" 27600021 0 2 495 6 1 2.0787 -1.272 0.849 1.8905 0.8496 -0.1008 0.2907 0.8626 0.6471 1.1793 0.0942 1.1389 -0.7366 0.2127 2 NA NA NA 594.982 649.611 561.214
"104" 27600076 1 2 818 6 0 -0.0573 -0.8863 0.3709 NA 0.3858 NA NA 0.342 0.6921 1.1793 -0.034 0.2685 0.4394 NA 0 NA NA NA 458.398 398.517 431.734
"105" 27600185 0 2 148 2 0 -1.352 -0.0545 0.1956 -1.8939 -0.0614 NA NA -0.3962 -0.1094 -0.1357 -0.5385 -1.3959 -0.1811 NA 0 NA NA NA 449.353 473.858 456.288
"106" 27600057 0 2 344 2 0 -0.6146 0.5206 -0.2047 -0.9295 -0.0614 2.7249 -0.7823 -1.1823 -1.3021 -0.6853 -1.1867 -1.8039 -0.3882 1.0346 0 NA NA NA 390.58 388.78 329.673
"107" 27600221 1 1 148 2 0 -1.352 -1.272 NA NA NA NA NA -1.1483 -1.3021 -0.6947 -0.9876 -1.7142 -1.555 NA 0 NA NA NA 486.241 484.469 447.191
"108" 27600007 1 1 148 6 1 -0.2584 -1.272 2.0054 -0.687 -0.8273 2.7249 -0.7823 -0.7939 -0.8483 -0.9177 -0.4209 0.3736 1.0786 1.0346 0 225 135 180 488.765 465.344 499.538
"109" 27600197 0 3 148 2 NA 0.1372 NA NA NA NA NA NA 0.4686 0.3486 1.1793 0.2732 -1.0865 1.314 NA NA NA NA NA 323.346 366.294 306.678
"110" 27600150 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 563.99 572.389 549.122
"111" 27600022 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 485.105 440.424 427.099
"112" 27600213 1 1 148 6 0 -0.9609 0.2705 0.1956 -0.13 -0.5176 -0.3184 NA 0.0396 1.0047 1.1793 -0.7046 0.5197 -0.8998 NA 0 NA NA NA 521.581 465.586 517.293
"113" 27600006 0 1 148 2 0 -2.7114 -0.6346 -0.5229 1.8905 0.8021 0.9423 NA 0.066 -0.9553 -0.9191 0.4649 -0.676 -0.7074 NA 1 NA NA NA 596.101 518.376 584.417
"114" 27600090 1 1 148 6 0 -1.4882 0.2705 0.7871 -0.687 -0.0614 0.0348 -0.7823 0.6575 -0.2432 0.2646 1.0227 1.0986 -0.2023 NA 0 180 180 135 635.04 578.112 629.538
"115" 27600002 0 1 148 5 0 -0.4556 -1.272 -0.2047 0.8207 -0.5176 1.4326 NA 0.0746 -0.0138 -0.1357 -0.0291 -0.2063 -0.2023 NA 0 NA NA NA 522.446 537.644 527.111
"116" 27600006 0 1 148 6 0 1.0781 -0.4021 0.7871 0.8794 -1.2987 -0.9017 NA 1.648 0.344 1.1793 1.4559 1.5061 0.039 NA 1 NA NA NA 615.453 628.845 591.716
"117" 27600005 1 1 148 5 0 -0.3955 -0.7816 0.6314 -0.4939 2.3693 1.4326 -0.7823 1.235 0.4924 1.1793 1.3463 0.8743 -0.4377 1.0346 0 360 360 180 488.032 543.803 536.845
"118" 27600129 1 1 148 6 0 -0.6322 0.9672 -0.3247 -0.13 NA NA NA 0.727 1.8366 1.1793 0.0816 0.5983 -0.2023 NA 0 NA NA NA 461.342 476.021 460.052
"119" 27600016 0 1 148 6 0 2.0787 -0.8863 -0.8279 1.8905 -1.5049 -0.0692 0.7703 1.0298 0.9187 -0.1357 0.5203 1.348 0.4394 -1.0657 0 135 180 270 627.804 713.492 677.241
"120" 27600161 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 574.855 516.792 519.49
"121" 27600206 0 1 148 4 0 2.6131 -1.272 0.2653 1.3423 0.7251 0.0638 -0.7823 0.1372 1.8366 -0.6853 -0.7613 -0.1649 -0.5575 -0.6576 0 180 180 270 649.951 604.39 626.972
"122" 27600221 1 1 148 4 0 -0.9016 1.0558 -1.1146 -1.8939 -0.6797 -0.4509 NA -1.0115 0.2095 0.8215 -2.0133 -0.8924 -0.7161 NA 2 NA NA NA 425.672 450.997 496.158
"123" 27600208 0 1 148 6 0 -0.3955 -0.6346 0.1956 -0.4342 NA NA NA 1.4836 1.0047 -0.1357 1.2381 0.5573 -1.7418 NA 0 NA NA NA 601.113 517.87 514.888
"124" 27600004 0 1 148 2 0 0.3171 -1.272 NA NA NA NA NA 0.3428 -0.2104 -0.1357 0.51 -0.994 -0.3673 NA 0 NA NA NA 565.649 605.879 560.586
"125" 27600054 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 484.186 473.539 494.738
"126" 27600001 1 2 148 6 0 -0.6483 1.2958 -0.2047 1.8905 -1.018 -0.5635 0.7703 1.0084 1.8366 1.1793 -0.0259 0.7826 -1.1481 -1.9687 1 90 45 0 589.367 554.387 583.956
"127" 27600010 0 1 148 2 0 -0.2406 0.7192 -0.6888 -0.687 -1.0974 0.3241 -0.7823 -1.3149 -0.8483 -1.0118 -1.0142 -1.2604 1.314 1.0346 1 720 540 180 323.483 394.019 435.75
"128" 27600182 0 1 148 2 0 -1.352 1.6524 0.1956 -0.2006 -0.5536 0.6818 NA -0.1319 -0.8483 1.1793 0.2572 -0.7597 0.3485 NA 2 NA NA NA 432.031 414.195 430.952
"129" 27600060 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 542.652 450.665 487.04
"130" 27600124 1 1 148 4 0 -2.7114 -0.7816 -1.7664 -1.2792 -0.3032 -2.0909 0.2907 0.789 0.295 -0.1357 0.6553 0.5014 0.2485 -1.0657 0 135 180 270 529.655 480.683 512.47
"131" 27600097 1 1 148 6 0 -0.6185 -1.272 -0.5707 -0.9295 0.399 -0.4425 NA -1.804 -1.8575 -1.3311 -1.3496 -0.3451 -0.7074 NA 0 NA NA NA 409.008 375.258 378.818
"132" 27600035 0 1 148 6 1 -1.352 -0.2888 -0.8014 -0.4342 0.7872 0.1756 NA -0.2399 -0.1094 -1.3001 0.6648 0.4155 -0.8998 NA 2 NA NA NA 432.797 421.386 422.615
