"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"18" 20800128 0 1 264 6 0 -0.3757 -1.272 0.849 0.4637 -0.1433 -0.3184 0.1462 1.0447 0.7306 1.1793 1.0953 1.2249 -1.2301 1.0346 0 270 315 270 530.318 495.33 514.522
"19" 20800274 1 1 264 6 0 -0.6146 -1.272 -1.7664 -1.2792 1.5527 2.7249 -0.7823 0.4073 -0.1113 -0.8243 1.6469 1.1777 0.298 1.0346 0 270 360 360 600.072 589.628 652.66
"20" 20800099 1 1 264 6 0 -1.0555 0.2705 2.0054 0.052 0.3858 0.6818 0.1462 0.4008 0.0479 0.2646 1.4574 0.6274 0.4394 1.0346 1 225 315 180 527.505 501.185 506.192
"21" 20800120 0 1 264 4 0 -1.1538 -1.272 NA NA NA NA NA 0.303 0.0479 0.0477 1.4574 -0.088 0.1597 NA 2 NA NA NA 480.186 475.822 485.737
"22" 20800065 1 1 264 6 0 1.5998 -0.6346 1.2643 1.8905 -0.7617 2.7249 1.5346 -0.1442 -1.8222 1.1793 1.0987 0.6985 1.314 1.0346 0 200 240 120 429.954 503.513 517.555
"23" 20800153 1 2 344 3 0 -0.2021 0.062 2.0054 1.3423 -0.8273 0.705 1.2618 -1.157 -1.8222 -0.8532 0.1983 -1.2015 1.314 -1.4861 2 300 400 50 422.024 403.036 340.152
"24" 20800300 0 3 264 2 0 -0.8176 -0.2888 -0.2661 0.4637 -0.5176 0.3361 -0.7823 0.2492 -1.2045 0.2646 1.6105 -1.3415 0.385 -0.6576 1 275 660 275 457.37 393.455 402.443
"25" 20800334 0 1 264 6 0 NA 0.2705 -0.2047 -0.687 NA NA NA -0.053 -0.6853 -0.4903 1.4574 0.3334 -0.2023 NA 0 NA NA NA 491.159 411.224 390.097
"26" 20800294 1 1 264 6 0 -0.7637 -1.272 2.0054 -1.8939 2.3693 0.9683 0.8615 -0.405 -1.2045 -0.4903 0.3947 0.2997 -1.4252 -0.6576 2 300 300 180 560.528 529.529 605.865
"27" 20800158 0 1 264 6 0 0.2298 -1.272 -0.5707 1.1422 -1.0583 -0.6705 -0.7823 0.6496 0.5698 1.1793 0.4589 1.0495 0.4394 -0.6576 NA 225 315 225 518.308 604.975 538.672
"28" 20800282 1 1 264 6 0 -1.1538 0.2705 -0.2661 -0.687 -0.4684 0.3241 -0.7823 0.7098 0.2002 -0.1357 1.1751 0.4773 -0.9422 -0.6576 0 540 630 180 478.919 423.251 427.348
"29" 20800287 1 3 618 6 1 -0.7215 -1.272 -0.4112 -0.687 -0.0614 -0.5635 -0.7823 -0.0197 0.3294 1.1793 0.2956 -0.2232 1.314 -0.6576 2 960 960 360 448.741 393.524 308.63
"30" 20800001 1 1 264 6 0 -1.4882 -0.7816 -0.5707 -0.9823 -0.8109 -0.5635 0.2907 0.6972 0.426 0.2646 1.0186 0.7201 -0.5575 -1.0657 1 270 360 225 650.733 680.083 687.767
"31" 20800101 1 1 264 6 0 -0.4556 -1.272 -0.2047 0.4637 0.3444 2.7249 -0.7823 0.265 0.0479 1.1793 0.9301 1.1175 0.7628 0.2169 0 270 315 225 596.298 527.527 548.688
"32" 20800025 1 1 264 6 0 -0.1042 0.2705 0.1956 NA -0.0614 -0.0358 0.2907 0.1285 -1.2045 -0.4903 1.0288 0.7564 1.314 -0.6576 0 NA NA NA 417.337 387.483 437.798
"33" 20800202 0 1 264 3 0 -1.1285 -1.272 -0.2661 1.8905 -1.0974 -0.4509 0.7703 -0.584 -1.8222 -0.4903 0.8769 -1.1149 -0.0439 -0.6576 0 270 360 180 489.485 528.507 476.003
"34" 20800217 1 1 264 5 0 -1.9715 -1.272 -0.2661 -1.4869 -0.5176 -1.5954 -0.7823 0.8411 0.8489 1.1793 1.4574 0.5976 0.0838 -1.0657 1 225 315 180 474.437 373.627 429.331
"35" 20800158 1 1 264 6 0 0.1372 0.8232 0.1956 0.4637 -0.0614 -0.6659 0.8233 0.0348 NA 0.5384 0.7866 0.917 -0.4377 -0.6439 0 NA NA NA 543.231 472.607 486.903
"36" 20800366 0 1 264 4 0 NA NA NA NA NA NA NA 0.9734 0.9947 1.1387 0.3335 -0.5541 -0.3489 NA 0 NA NA NA 405.801 425.916 431.173
"37" 20800132 1 1 264 6 NA 1.2316 NA NA NA NA NA NA 0.7764 0.5698 0.0477 0.8668 0.6354 -1.1846 NA NA NA NA NA 578.914 484.633 590.006
"38" 20800198 0 1 264 6 0 0.5385 0.2705 -0.2047 0.8794 -1.4832 -0.9803 0.7703 -0.4038 -0.1448 0.0477 -0.3615 0.2712 -0.4377 -1.0657 NA 320 480 320 526.522 454.432 461.69
"39" 20800129 0 2 264 6 0 -0.9016 -1.272 -0.2661 -0.6133 -0.8273 2.7249 -0.7823 0.2313 -0.3144 -0.3792 1.0859 0.4316 -0.2023 0.2127 0 450 315 315 385.498 383.684 441.534
"40" 20800142 0 2 500 6 0 -1.1538 0.8232 0.3709 -0.4342 -0.0614 -0.3004 0.1462 -1.2239 -1.8222 0.0477 -0.4257 -0.6992 0.7628 -0.6576 1 450 540 360 461.695 467.13 412.276
"41" 20800209 1 1 264 5 0 -1.3214 -1.272 0.1956 -1.059 -0.0614 1.4903 -0.7823 0.0602 0.8489 1.1793 -0.295 0.6728 0.6259 0.6402 0 225 360 225 573.553 618.736 570.993
"42" 20800227 0 1 264 6 0 0.2694 -0.2888 NA NA NA NA NA 0.3977 0.342 1.1793 1.1616 1.0342 0.481 NA 1 NA NA NA 547.585 497.495 487.432
"43" 20800138 0 1 264 6 0 0.4086 -1.272 -0.5707 -0.1748 -0.4684 1.4326 -0.7823 0.8514 0.5698 0.0477 1.1751 1.169 1.314 1.0346 0 180 180 180 476.81 623.715 591.95
"44" 20800181 1 1 264 4 0 0.0306 -1.272 0.3045 -1.8939 1.5024 -0.5615 1.1625 0.6718 0.342 1.1793 1.8752 0.3003 0.0079 0.6402 2 300 300 250 489.966 530.613 580.987
"45" 20800157 0 1 264 6 0 -1.1538 -1.272 0.7871 -0.9823 -0.0614 0.6818 -0.7823 0.2796 -0.7352 1.1793 1.6228 0.8779 0.385 0.6402 0 275 385 220 474.149 511.287 510.058
"46" 20800207 1 1 264 6 0 -0.3253 -1.272 0.1956 -0.687 -0.0614 1.4326 -0.7823 0.3575 0.0479 1.1793 0.9686 1.0936 0.385 -0.6576 1 360 360 270 601.533 540.598 450.253
"47" 20800094 0 1 264 6 0 0.1851 0.2705 NA NA NA NA NA -0.2224 0.0753 -0.8449 -0.1658 -0.2754 0.6259 NA 0 NA NA NA 528.632 556.166 536.487
"48" 20800013 0 1 264 6 0 -0.7966 -1.272 2.0054 1.8905 -0.0614 -0.3184 -0.7823 0.7602 0.378 1.1793 0.975 0.496 -2.7106 1.0346 0 225 270 180 454.142 540.201 480.944
"49" 20800346 0 1 264 6 0 -0.5437 -0.2888 0.6314 1.1422 0.7251 -0.4415 0.7703 -0.4801 0.0753 -1.2793 0.3729 -0.3845 -0.4377 1.0346 1 480 480 240 418.08 449.421 380.476
"50" 20800269 1 1 264 4 0 -0.4556 -0.2888 0.1956 0.052 -0.0614 -0.4415 -0.7823 -0.1389 -0.2917 1.1793 0.2956 -0.2438 0.1597 -0.6576 0 225 315 225 517.938 564.846 540.759
"51" 20800333 0 1 264 6 0 0.0127 -0.7816 0.7871 -1.4869 -0.0614 0.9517 -0.7823 0.5197 0.342 1.1793 1.0288 0.6761 0.1597 1.0346 0 225 315 225 484.878 545.864 489.717
"52" 20800215 1 2 813 6 0 1.0781 -0.2888 -0.2661 -0.6133 -0.8277 -0.0845 0.7703 -0.0551 -0.1113 1.1793 -0.1203 0.8738 -0.1605 0.2127 0 325 520 260 450.316 435.252 430.904
"53" 20800327 0 1 264 4 0 -1.7421 1.9837 0.1956 0.4637 -0.0614 0.4458 -0.7823 2.2029 0.9378 1.1793 2.148 1.0505 1.314 -2.4468 0 180 225 180 462.682 334.654 313.283
"54" 20800261 0 2 105 5 0 1.0781 -1.272 -0.5707 -0.687 NA NA NA 0.6692 0.825 1.1793 0.2725 0.4639 -1.415 NA 0 NA NA NA 460.224 399.497 403.666
"55" 20800350 0 2 137 6 0 -1.2014 1.4885 0.7262 0.5949 -0.7737 0.5166 -0.7823 -0.8774 -1.8222 0.1806 -0.1658 0.1699 0.7015 -1.0657 0 500 500 200 385.187 409.871 347.776
"56" 20800013 1 1 264 6 0 -0.6146 0.2705 -0.2661 0.4637 -0.0614 -0.4415 0.8615 0.3709 0.2856 -0.8532 1.2576 0.0159 -0.2441 -0.6576 2 315 270 180 464.565 392.013 449.507
"57" 20800333 1 1 264 3 0 -1.7421 -1.272 0.1956 0.4637 -1.5166 -1.7346 1.7669 -0.5046 -1.8222 0.0477 1.0018 -0.7827 -0.0037 -1.3914 1 225 315 270 546.833 589.264 541.988
"58" 20800103 0 1 264 5 0 -0.7077 0.8232 NA NA NA NA NA -0.3357 -0.2562 -0.3487 0.7345 0.1204 -1.8485 NA 1 NA NA NA 497.43 480.426 494.98
"59" 20800227 0 1 264 6 0 0.0446 -0.2888 -0.2661 0.4637 NA NA NA 1.478 1.2462 1.1793 1.2144 1.6042 -0.5973 NA 1 NA NA NA 578.419 599.098 546.783
"60" 20800242 1 1 264 5 NA -0.7553 NA NA NA NA NA NA -0.6888 -0.7473 -0.4396 0.3547 -0.7506 1.314 NA NA NA NA NA 542.59 513.857 505.685
"61" 20800234 1 1 264 6 0 -0.2704 0.5206 -0.5707 0.4637 0.7877 -0.0358 -0.7823 0.6003 0.9378 1.1793 0.1717 0.7251 0.7628 1.0346 1 320 400 240 457.873 476.247 413.648
"62" 20800125 1 2 618 6 0 -0.6483 -1.272 -0.2047 -1.1597 0.4793 -0.0845 0.2907 -1.2858 -1.2045 -1.3525 -0.5195 -0.444 -0.2023 -1.3914 0 NA NA NA 543.062 507.516 519.561
"63" 20800192 0 1 264 6 0 0.1499 0.2705 0.1244 1.8905 -1.0974 -0.5582 -0.7823 1.4571 1.0528 1.1793 1.5671 1.2335 -0.2023 -0.6576 1 225 315 270 451.098 460.186 377.722
"64" 20800211 1 1 264 6 0 0.4911 NA -2.345 0.8794 2.3693 0.9303 0.8233 1.2102 1.0528 1.1793 1.218 1.5158 -2.7106 1.0346 0 315 315 135 429.149 450.874 329.836
"65" 20800259 1 1 264 6 0 -1.0279 -0.6346 0.3709 -0.9823 -0.5176 0.4986 0.7703 0.6446 0.5704 0.1806 1.4574 1.0323 0.7628 -0.6576 1 225 225 225 559.996 549.756 646.438
"66" 20800192 0 1 264 5 0 -0.4389 -1.272 2.0054 NA -1.0974 -0.4509 0.7703 -1.0074 -0.7352 -0.8449 0.1659 -0.1267 0.4394 -1.1847 0 225 225 180 416.088 488.855 450.731
"67" 20800128 0 1 264 6 0 -0.1542 0.2705 0.4352 0.052 -0.7906 -0.3184 0.2907 0.3066 -0.3465 0.0477 1.3832 0.8581 0.481 1.0346 1 225 315 270 550.422 547.752 514.716
"68" 20800044 1 1 264 6 0 -0.3057 -0.6346 0.3709 -1.4869 0.0691 1.4903 -0.7823 0.5149 0.342 1.1793 0.8346 0.656 0.2485 0.6402 0 270 315 225 605.993 565.129 539.797
"69" 20800354 1 3 105 6 NA NA NA NA NA NA NA NA 0.9348 NA 0.8235 1.5611 0.5792 NA NA NA NA NA NA 451.045 288.513 333.758
"70" 20800114 1 1 264 6 0 -0.2284 -1.272 0.4352 -0.7592 0.0467 -0.224 0.2907 1.3341 1.0528 1.1793 0.9737 1.2218 0.3995 1.0346 NA NA NA NA 630.682 555.949 600.01
"71" 20800332 1 1 264 5 0 -0.7983 -1.272 0.1956 -0.1748 -0.0614 0.4951 1.1928 1.0604 0.7306 1.1793 1.5631 0.8998 -0.013 -0.6576 1 270 360 225 607.13 528.774 586.768
"72" 20800164 1 2 264 6 0 -0.0052 -0.8863 0.571 NA NA NA NA -0.6804 -1.8222 0.0477 0.603 -0.5028 -1.415 NA 0 300 420 240 405.836 405.179 366.088
"73" 20800195 1 1 264 6 0 0.428 1.1904 0.7871 -0.13 -0.0614 -0.0845 0.8615 0.0316 -0.4805 0.0477 0.6609 -0.0161 -0.4377 0.6402 0 540 540 450 466.897 412.488 484.65
"74" 20800141 0 1 264 6 0 -0.7077 0.5206 -0.2047 1.3423 NA NA NA 0.9645 0.1582 1.1793 2.3827 1.0003 -0.2023 NA 0 NA NA NA 494.717 461.665 465.341
"75" 20800268 0 2 264 5 0 2.6131 -1.272 1.2643 0.4637 0.5075 -1.1206 2.896 0.9768 0.5698 0.0477 1.4987 0.9846 -1.5447 -1.0657 0 270 360 225 448.592 482.971 449.833
"76" 20800206 1 1 264 6 0 0.0127 1.4058 -0.4112 -0.3799 -1.0721 -0.5187 1.203 0.7956 0.8489 0.2646 0.7896 1.1454 -0.5197 -1.5847 1 360 480 120 396.407 404.897 378.62
"77" 20800342 0 2 264 6 0 -0.8176 -1.272 0.3709 -0.4342 1.1777 -0.0845 0.6725 -0.8095 -1.8222 -1.2049 0.8323 0.4778 -0.2023 -0.6576 1 450 450 180 545.94 505.348 451.201
"78" 20800117 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 539.734 482.413 551.477
"79" 20800212 0 1 264 5 0 1.3468 0.2705 -0.2047 0.4637 -0.5176 -0.7259 0.7703 -0.0037 -1.8222 0.0477 1.5393 0.5619 0.1694 -1.58 0 240 480 180 498.623 484.416 462.36
"80" 20800253 1 1 500 6 1 0.2694 0.2705 0.1244 0.4637 -0.0614 -0.7564 0.7703 0.5582 -0.1448 1.1793 1.3832 0.055 -0.3673 -0.6576 2 240 280 160 459.813 396.691 424.43
"81" 20800147 0 2 264 2 0 0.3379 0.8232 -0.2661 -0.2006 -1.0974 0.6818 -0.7823 -1.5945 -1.8222 -1.3873 -0.3149 -1.8676 0.7015 -0.6576 1 600 720 240 406.012 459.877 434.581
"82" 20800343 1 1 264 6 0 -1.352 -1.272 -2.345 -1.8939 0.8998 0.705 -0.7823 0.4796 0.0753 1.1793 1.1543 0.8632 -0.0037 1.0346 0 NA NA NA 486.415 440.759 521.951
"83" 20800367 1 2 264 2 0 -0.2704 NA 0.1956 0.1097 0.7251 0.9683 0.2907 -0.082 -1.8222 1.1793 0.6866 -1.2275 -0.5488 0.6364 0 480 1120 400 365.378 363.585 383.838
"84" 20800229 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 440.226 403.729 401.418
"85" 20800101 0 1 264 6 0 0.5744 -0.6346 -0.5707 -0.687 0.7251 0.9423 -0.7823 -0.0611 0.342 1.1793 0.1024 0.7236 0.2384 0.2169 0 225 270 225 568.616 607.306 635.618
"86" 20800019 1 1 264 6 0 0.0639 0.2705 -2.345 -0.4342 -0.0614 -0.7764 1.2327 1.4561 1.2462 -0.5012 1.119 1.0583 0.385 -1.1847 0 180 270 180 553.91 522.389 571.588
"87" 20800321 0 1 412 6 0 0.0127 1.1904 -0.9792 0.4637 -0.8273 -0.6913 NA 0.8576 0.5005 1.1793 1.1669 1.0232 -0.3374 -0.6576 1 NA NA NA 535.871 531.39 516.845
"88" 20800265 0 1 264 6 0 0.2694 0.2705 0.1956 0.4637 -0.8109 1.4326 NA 0.058 -0.2562 1.1793 0.8022 0.8144 0.6259 -0.6576 0 NA NA NA 634.89 605.517 575.871
"89" 20800064 0 1 264 6 0 2.6131 -1.272 -0.9792 -0.13 1.1934 0.1589 -0.7823 1.0693 1.2462 1.1793 0.2044 1.3369 0.2384 1.0346 1 270 360 225 543.039 672.854 605.336
"90" 20800181 1 1 264 5 NA -0.4423 NA NA NA NA NA NA -0.8805 -0.3144 -1.5094 0.1463 -0.7542 0.7628 NA NA NA NA NA 457.668 560.509 477.542
"91" 20800353 1 1 264 5 0 -2.7114 0.2705 -2.345 1.0109 -1.1268 0.9587 1.5346 -0.4297 -1.8222 -0.4903 0.6866 -0.2454 1.314 0.3657 NA 180 180 315 450.096 396.894 377.964
"92" 20800147 1 1 264 5 0 0.638 0.2705 -0.2661 -0.687 -0.5644 -0.1562 NA 0.6494 0.1762 1.1793 1.3167 0.8172 1.314 NA 0 NA NA NA 474.209 501.894 481.802
"93" 20800039 0 1 264 6 0 -0.5831 0.2705 -0.2661 -0.3799 -0.5176 -0.4415 0.2907 0.2395 0.0279 1.1793 0.8134 0.7617 1.314 -0.6576 1 300 420 240 456.844 537.44 492.837
"94" 20800255 1 2 264 6 0 -0.6278 1.6524 0.1956 -0.687 -1.0586 -0.8804 1.5082 -1.3134 -1.4994 -0.6122 -0.5082 -0.0847 -2.5035 -0.6576 0 NA NA NA 501.857 381.164 388.993
"95" 20800062 1 1 264 4 0 -1.3214 -1.272 0.849 1.8905 1.6438 -1.0721 1.2618 -0.947 -1.8222 0.0477 -0.5841 -0.5271 -0.0348 -1.58 1 180 360 180 615.784 647.796 607.219
"96" 20800250 0 1 264 6 0 -0.1707 -0.2888 0.7871 0.4637 -0.0614 -0.3184 1.1625 0.7337 0.5698 1.1793 0.9649 0.2754 -0.5973 -0.6576 2 360 360 360 496.023 575.244 522.937
"97" 20800246 0 1 264 5 NA -1.4882 NA NA NA NA NA NA 0.1358 -0.2917 1.1793 1.2197 0.128 0.2048 NA NA NA NA NA 479.057 496.236 425.363
"98" 20800075 0 1 264 5 0 -0.4389 0.2705 -0.2047 0.4637 0.2883 -0.5582 1.1625 0.2085 -0.7352 0.2646 1.6228 0.505 -0.0439 -1.3914 1 300 300 250 524.903 479.783 480.497
"99" 20800063 1 1 264 6 0 NA NA NA NA NA NA NA 0.516 0.9378 1.1793 -0.5075 0.71 NA NA 0 NA NA NA 434.163 410.682 383.167
"100" 20800122 0 1 264 2 0 -1.1538 0.2705 0.1956 0.4637 0.3444 -0.6659 NA -0.1969 -0.1113 -1.7306 1.0186 -1.5303 -1.1481 -1.5824 2 NA NA NA 369.107 335.972 376.58
"101" 20800267 0 3 264 6 0 0.3568 0.8232 1.2643 -0.3799 0.4152 0.6818 -0.7823 -0.724 0.0479 -1.0752 -0.011 -0.6843 0.6259 -0.6576 NA NA NA NA 383.444 428.794 370.047
"102" 20800280 0 1 264 6 0 -0.6896 -0.2888 -0.9792 -0.4342 -0.5176 2.7249 0.2907 1.345 1.2462 1.1793 0.7763 1.3779 1.314 0.6402 1 225 270 360 482.007 568.023 535.103
"103" 20800164 0 3 813 6 0 -0.3553 1.1904 -0.2661 -0.2718 -0.4909 -0.7225 0.6725 -0.1574 0.0279 -1.0752 0.6784 0.5937 0.2485 -1.0691 2 135 135 45 358.397 347.206 331.45
"104" 20800343 1 1 264 6 0 0.1118 -0.8863 1.2643 1.8905 -0.4909 -0.3935 -0.7823 -0.4809 -1.8222 0.1806 0.2515 -0.3278 1.314 -1.3939 0 NA NA NA 508.407 517.577 506.941
"105" 20800265 0 1 264 6 0 -0.4765 -0.7816 -0.4631 -1.4869 1.1268 0.6818 -0.7823 -0.4578 -0.7352 -0.8243 0.8769 -0.3664 1.314 1.0346 2 NA NA NA 560.415 579.354 562.086
"106" 20800252 0 1 264 6 0 -2.7114 -1.272 0.7871 -0.687 1.1934 2.7249 -0.7823 0.892 0.1762 -0.011 2.0179 1.0378 -0.2023 -0.6576 0 NA NA NA 454.656 443.058 423.434
"107" 20800016 1 1 264 6 0 -0.2786 -1.272 2.0054 -0.7592 2.3693 2.7249 0.2907 0.4644 0.342 1.1793 1.2835 1.0053 0.7628 1.0346 1 225 315 225 540.166 571.94 577.327
"108" 20800253 1 2 264 6 0 -0.7077 -1.272 -0.5707 -0.4342 -0.0614 0.4458 0.2907 0.5268 -0.1113 1.1793 1.5631 0.9345 -0.5488 1.0346 1 200 280 160 500.171 508.78 492.712
"109" 20800257 1 1 264 4 NA -1.4882 NA NA NA NA NA NA 0.5489 0.342 -0.3487 1.9369 0.0835 -0.2023 NA NA NA NA NA 493.89 560.376 586.283
"110" 20800273 0 1 264 6 0 -0.3253 -0.2888 -0.5229 0.4637 -0.0614 -0.0358 0.1462 0.4706 0.8489 -0.4396 0.5278 1.0079 -0.5575 0.2169 1 200 300 200 611.594 646.638 547.91
"111" 20800293 0 1 264 6 0 -0.4934 -1.272 2.0054 -0.13 1.5527 1.4326 0.2907 1.2115 0.8489 1.1793 1.5393 1.7468 0.7015 1.0346 1 225 270 270 595.228 642.381 540.607
"112" 20800164 0 2 264 6 0 -1.0322 -1.272 0.4978 1.0109 0.7872 0.218 1.1211 -0.8794 -1.8222 -1.195 0.7634 -0.5325 1.314 1.0346 1 270 450 135 339.989 316.152 397.651
"113" 20800031 0 1 264 5 0 -0.1042 0.2705 -0.2047 0.052 -0.8109 -0.4509 -0.7823 0.2357 -0.2917 -0.4903 1.7339 0.3155 -0.7562 -0.6576 0 NA NA NA 617.176 644.323 578.413
"114" 20800226 1 1 264 6 0 -1.4526 -1.272 0.1956 0.4637 -0.5176 1.4903 0.8233 0.3388 0.0479 0.2646 1.4574 0.0023 -0.0771 0.2127 1 720 720 360 578.291 523.088 509.636
"115" 20800016 1 1 264 6 0 -1.1538 -0.4021 0.1956 0.4637 -0.0614 -0.3184 -0.7823 1.2762 1.2462 1.1793 1.1669 1.4616 -0.2023 -0.6576 1 180 270 225 572.89 522.829 586.723
"116" 20800305 0 1 264 6 0 -0.1542 -0.2888 NA NA NA NA NA 0.2119 -0.7352 1.1793 1.4574 1.0933 1.314 NA 1 NA NA NA 574.739 604.274 536.401
"117" 20800119 1 1 264 6 0 -2.7114 -0.2888 2.0054 1.4083 -0.096 0.165 1.4721 0.7202 0.1288 1.1793 1.5393 1.3084 -1.415 -0.6576 0 200 240 200 536.192 535.991 509.404
"118" 20800185 0 1 264 6 0 -1.4526 -1.272 -0.5707 0.052 0.3611 0.1891 0.2907 0.1503 -0.7352 1.1793 1.5393 0.8723 -0.1719 -0.6576 NA 300 360 240 481.512 482.326 471.979
"119" 20800285 0 1 264 6 1 0.9011 -1.272 -0.8279 0.4637 -0.8109 -0.4509 0.2907 0.24 -0.1113 1.1793 0.5523 -2e-04 1.314 -0.6576 1 240 240 180 427.903 515.434 540.652
"120" 20800303 1 1 264 6 0 0.4627 -1.272 1.2643 -1.8939 1.59 -0.3184 0.2907 1.0917 0.7448 1.1793 1.6043 1.3835 -0.7074 -0.6576 1 225 270 180 623.345 627.488 620.368
"121" 20800019 1 1 264 6 0 -0.4389 -1.272 2.0054 -0.7592 2.3693 2.7249 -0.7823 0.5616 0.342 1.1793 1.4574 0.8298 0.7628 1.0346 0 180 270 180 402.697 465.883 440.848
"122" 20800246 1 1 264 6 0 0.5915 -1.272 2.0054 0.4637 -0.8382 0.1889 -0.7823 0.8065 0.3053 1.1793 1.6228 1.1152 -0.2023 -0.6439 0 180 180 180 654.665 598.704 585.863
"123" 20800166 0 1 264 6 0 0.9011 -1.272 0.3709 0.4637 -0.8109 -0.3184 -0.7823 -0.0768 0.0753 -1.4781 0.9153 0.2302 -0.2023 -0.6576 0 270 270 135 514.276 533.235 501.806
"124" 20800026 0 1 264 5 0 0.4627 0.7323 0.1956 -0.4342 1.1497 0.9517 -0.7823 -0.392 -1.8222 1.1793 0.7242 0.4643 1.314 1.0346 0 315 315 135 537.089 558.693 581.709
"125" 20800190 0 1 264 6 0 1.2316 -1.272 -1.7664 0.4637 0.3858 -0.4509 -0.7823 1.2523 1.2462 0.2646 0.8519 1.3063 1.314 1.0346 1 450 360 180 456.314 617.344 561.887
"126" 20800096 0 1 264 5 NA -0.4556 NA NA NA NA NA NA -1.3 -0.7352 -0.6122 0.0206 -0.6461 -0.0037 NA NA NA NA NA 522.952 645.707 561.462
